Timestamp,Price (€)
2014-04-30 00:00:00.000,320.9023
2014-05-01 00:00:00.000,328.1327
2014-05-02 00:00:00.000,319.6969
2014-05-03 00:00:00.000,312.8873
2014-05-04 00:00:00.000,312.7533
2014-05-05 00:00:00.000,309.3168
2014-05-06 00:00:00.000,306.4251
2014-05-07 00:00:00.000,315.7926
2014-05-08 00:00:00.000,316.0624
2014-05-09 00:00:00.000,325.239
2014-05-10 00:00:00.000,328.9309
2014-05-11 00:00:00.000,317.0608
2014-05-12 00:00:00.000,319.2314
2014-05-13 00:00:00.000,319.1128
2014-05-14 00:00:00.000,323.9424
2014-05-15 00:00:00.000,323.972
2014-05-16 00:00:00.000,325.0239
2014-05-17 00:00:00.000,325.5795
2014-05-18 00:00:00.000,324.2962
2014-05-19 00:00:00.000,323.7992
2014-05-20 00:00:00.000,352.8743
2014-05-21 00:00:00.000,357.1235
2014-05-22 00:00:00.000,382.6946
2014-05-23 00:00:00.000,384.7827
2014-05-24 00:00:00.000,383.7742
2014-05-25 00:00:00.000,417.4607
2014-05-26 00:00:00.000,424.8082
2014-05-27 00:00:00.000,417.6262
2014-05-28 00:00:00.000,419.8297
2014-05-29 00:00:00.000,415.6168
2014-05-30 00:00:00.000,455.603
2014-05-31 00:00:00.000,455.1324
2014-06-01 00:00:00.000,469.5503
2014-06-02 00:00:00.000,482.7147
2014-06-03 00:00:00.000,489.7262
2014-06-04 00:00:00.000,471.4551
2014-06-05 00:00:00.000,481.6548
2014-06-06 00:00:00.000,475.4471
2014-06-07 00:00:00.000,477.6918
2014-06-08 00:00:00.000,476.3651
2014-06-09 00:00:00.000,473.7061
2014-06-10 00:00:00.000,479.1401
2014-06-11 00:00:00.000,465.5454
2014-06-12 00:00:00.000,418.5315
2014-06-13 00:00:00.000,439.2353
2014-06-14 00:00:00.000,420.9868
2014-06-15 00:00:00.000,431.0577
2014-06-16 00:00:00.000,436.5474
2014-06-17 00:00:00.000,448.2049
2014-06-18 00:00:00.000,444.7696
2014-06-19 00:00:00.000,436.0756999999999
2014-06-20 00:00:00.000,433.9005999999998
2014-06-21 00:00:00.000,434.7746999999999
2014-06-22 00:00:00.000,437.7626000000001
2014-06-23 00:00:00.000,430.8946
2014-06-24 00:00:00.000,428.0937
2014-06-25 00:00:00.000,411.9293000000001
2014-06-26 00:00:00.000,425.7794
2014-06-27 00:00:00.000,438.3135999999998
2014-06-28 00:00:00.000,435.844
2014-06-29 00:00:00.000,438.5836000000001
2014-06-30 00:00:00.000,465.7549999999999
2014-07-01 00:00:00.000,470.7422000000001
2014-07-02 00:00:00.000,474.5740999999999
2014-07-03 00:00:00.000,470.4574
2014-07-04 00:00:00.000,461.3051999999999
2014-07-05 00:00:00.000,461.6362
2014-07-06 00:00:00.000,464.3142
2014-07-07 00:00:00.000,455.2904
2014-07-08 00:00:00.000,455.5074000000001
2014-07-09 00:00:00.000,454.7265
2014-07-10 00:00:00.000,452.0572000000001
2014-07-11 00:00:00.000,463.6025
2014-07-12 00:00:00.000,465.6495452166219
2014-07-13 00:00:00.000,461.2305697200996
2014-07-14 00:00:00.000,453.8625784547003
2014-07-15 00:00:00.000,456.1759999999997
2014-07-16 00:00:00.000,454.0595000000001
2014-07-17 00:00:00.000,460.5779
2014-07-18 00:00:00.000,463.612
2014-07-19 00:00:00.000,460.7655
2014-07-20 00:00:00.000,456.4957999999999
2014-07-21 00:00:00.000,458.4032999999999
2014-07-22 00:00:00.000,459.6492999999999
2014-07-23 00:00:00.000,459.0923
2014-07-24 00:00:00.000,445.5331
2014-07-25 00:00:00.000,446.6522000000001
2014-07-26 00:00:00.000,442.1278000000001
2014-07-27 00:00:00.000,439.5376
2014-07-28 00:00:00.000,435.5364
2014-07-29 00:00:00.000,433.7758
2014-07-30 00:00:00.000,418.6245
2014-07-31 00:00:00.000,435.5809874618477
2014-08-01 00:00:00.000,442.2970152326734
2014-08-02 00:00:00.000,438.0783978273382
2014-08-03 00:00:00.000,436.2022388863321
2014-08-04 00:00:00.000,436.8901527859167
2014-08-05 00:00:00.000,435.5323469120071
2014-08-06 00:00:00.000,435.91
2014-08-07 00:00:00.000,439.5162930788184
2014-08-08 00:00:00.000,440.5945601393859
2014-08-09 00:00:00.000,438.5102248194029
2014-08-10 00:00:00.000,439.1041768114258
2014-08-11 00:00:00.000,428.3716999999999
2014-08-12 00:00:00.000,424.277804386245
2014-08-13 00:00:00.000,406.815
2014-08-14 00:00:00.000,376.9832
2014-08-15 00:00:00.000,367.6390099768226
2014-08-16 00:00:00.000,388.848
2014-08-17 00:00:00.000,368.8615
2014-08-18 00:00:00.000,344.1769999999999
2014-08-19 00:00:00.000,363.4769000000001
2014-08-20 00:00:00.000,387.8003
2014-08-21 00:00:00.000,388.4215
2014-08-22 00:00:00.000,389.5314
2014-08-23 00:00:00.000,374.9809
2014-08-24 00:00:00.000,385.1618999999999
2014-08-25 00:00:00.000,379.4004000000002
2014-08-26 00:00:00.000,387.7934000000002
2014-08-27 00:00:00.000,386.9004
2014-08-28 00:00:00.000,384.5789
2014-08-29 00:00:00.000,387.0231
2014-08-30 00:00:00.000,381.8155
2014-08-31 00:00:00.000,365.6439
2014-09-01 00:00:00.000,362.4116
2014-09-02 00:00:00.000,361.4503
2014-09-03 00:00:00.000,361.0041999999999
2014-09-04 00:00:00.000,378.4687000000001
2014-09-05 00:00:00.000,370.7924
2014-09-06 00:00:00.000,372.4306
2014-09-07 00:00:00.000,371.0059
2014-09-08 00:00:00.000,365.2821000000001
2014-09-09 00:00:00.000,364.6609000000002
2014-09-10 00:00:00.000,369.2383
2014-09-11 00:00:00.000,368.6381
2014-09-12 00:00:00.000,365.431
2014-09-13 00:00:00.000,367.2063999999999
2014-09-14 00:00:00.000,366.1847
2014-09-15 00:00:00.000,365.6418
2014-09-16 00:00:00.000,357.1972
2014-09-17 00:00:00.000,353.9828000000001
2014-09-18 00:00:00.000,327.7892
2014-09-19 00:00:00.000,306.5091999999999
2014-09-20 00:00:00.000,318.3946
2014-09-21 00:00:00.000,309.0222000000001
2014-09-22 00:00:00.000,309.9989
2014-09-23 00:00:00.000,337.5989999999999
2014-09-24 00:00:00.000,329.3846
2014-09-25 00:00:00.000,319.8723
2014-09-26 00:00:00.000,317.633
2014-09-27 00:00:00.000,313.7995
2014-09-28 00:00:00.000,296.6569999999999
2014-09-29 00:00:00.000,294.0182
2014-09-30 00:00:00.000,306.5377999999999
2014-10-01 00:00:00.000,301.8390999999999
2014-10-02 00:00:00.000,293.4761
2014-10-03 00:00:00.000,284.6969
2014-10-04 00:00:00.000,262.0086000000001
2014-10-05 00:00:00.000,259.9349000000001
2014-10-06 00:00:00.000,259.7950000000001
2014-10-07 00:00:00.000,261.946
2014-10-08 00:00:00.000,277.6341
2014-10-09 00:00:00.000,282.5785999999999
2014-10-10 00:00:00.000,282.8867
2014-10-11 00:00:00.000,284.7667
2014-10-12 00:00:00.000,295.9048000000001
2014-10-13 00:00:00.000,303.8719
2014-10-14 00:00:00.000,314.9596
2014-10-15 00:00:00.000,305.8929000000002
2014-10-16 00:00:00.000,296.3983
2014-10-17 00:00:00.000,298.0338
2014-10-18 00:00:00.000,304.9562
2014-10-19 00:00:00.000,303.333
2014-10-20 00:00:00.000,296.7511000000001
2014-10-21 00:00:00.000,300.8437000000001
2014-10-22 00:00:00.000,300.0464
2014-10-23 00:00:00.000,281.5824999999999
2014-10-24 00:00:00.000,279.6444000000001
2014-10-25 00:00:00.000,273.8909639704427
2014-10-26 00:00:00.000,276.2912000000001
2014-10-27 00:00:00.000,274.2988999999999
2014-10-28 00:00:00.000,276.0514
2014-10-29 00:00:00.000,263.6196
2014-10-30 00:00:00.000,272.5111000000001
2014-10-31 00:00:00.000,268.7324799126157
